Propellant name
psig,r,AP,Binder,Aluminium,,x,Tn,,Ts,Tf,,A,Bm,¥ò,,A,B,
4.4,0.129,0.775,0.225,0,,0,0,,0,0,,0,986.098,2.44992e+06,,0,986.098,
483.8,0.473,,,,,0.001,0.001,,,,,0.001,986.099,2.44992e+06,
983.5,0.612,,,,,0.002,0.002,,,,,0.002,986.1,2.44992e+06,
1471.7,0.732,,,,,0.003,0.003,,,,,0.003,986.101,2.44992e+06,
1984.3,0.842,,,,,0.004,0.004,,,,,0.004,986.102,2.44992e+06,
,,,,,,0.005,0.005,,,,,0.005,986.103,2.44992e+06,
,,,,,,0.006,0.006,,,,,0.006,986.104,2.44992e+06,
,,,,,,0.007,0.007,,,,,0.007,986.105,2.44992e+06,
,,,,,,0.008,0.008,,,,,0.008,986.106,2.44992e+06,
,,,,,,0.009,0.009,,,,,0.009,986.107,2.44992e+06,
,,,,,,0.01,0.01,,,,,0.01,986.108,2.44992e+06,
,,,,,,0.011,0.011,,,,,0.011,986.109,2.44992e+06,
,,,,,,0.012,0.012,,,,,0.012,986.11,2.44992e+06,
,,,,,,0.013,0.013,,,,,0.013,986.111,2.44992e+06,
,,,,,,0.014,0.014,,,,,0.014,986.112,2.44992e+06,
,,,,,,0.015,0.015,,,,,0.015,986.113,2.44992e+06,
,,,,,,0.016,0.016,,,,,0.016,986.114,2.44992e+06,
,,,,,,0.017,0.017,,,,,0.017,986.115,2.44992e+06,
,,,,,,0.018,0.018,,,,,0.018,986.116,2.44992e+06,
,,,,,,0.019,0.019,,,,,0.019,986.117,2.44992e+06,
,,,,,,0.02,0.02,,,,,0.02,986.118,2.44992e+06,
,,,,,,0.021,0.021,,,,,0.021,986.119,2.44992e+06,
,,,,,,0.022,0.022,,,,,0.022,986.12,2.44992e+06,
,,,,,,0.023,0.023,,,,,0.023,986.121,2.44992e+06,
,,,,,,0.024,0.024,,,,,0.024,986.122,2.44992e+06,
,,,,,,0.025,0.025,,,,,0.025,986.123,2.44992e+06,
,,,,,,0.026,0.026,,,,,0.026,986.124,2.44992e+06,
,,,,,,0.027,0.027,,,,,0.027,986.125,2.44992e+06,
,,,,,,0.028,0.028,,,,,0.028,986.126,2.44992e+06,
,,,,,,0.029,0.029,,,,,0.029,986.127,2.44992e+06,
,,,,,,0.03,0.03,,,,,0.03,986.128,2.44992e+06,
,,,,,,0.031,0.031,,,,,0.031,986.129,2.44992e+06,
,,,,,,0.032,0.032,,,,,0.032,986.13,2.44992e+06,
,,,,,,0.033,0.033,,,,,0.033,986.131,2.44992e+06,
,,,,,,0.034,0.034,,,,,0.034,986.132,2.44992e+06,
,,,,,,0.035,0.035,,,,,0.035,986.133,2.44992e+06,
,,,,,,0.036,0.036,,,,,0.036,986.134,2.44992e+06,
,,,,,,0.037,0.037,,,,,0.037,986.135,2.44992e+06,
,,,,,,0.038,0.038,,,,,0.038,986.136,2.44992e+06,
,,,,,,0.039,0.039,,,,,0.039,986.137,2.44992e+06,
,,,,,,0.04,0.04,,,,,0.04,986.138,2.44992e+06,
