Propellant name
psig,r,AP,Binder,Aluminium,,x,Tn,,Ts,Tf,,A,Bm,¥ò,,A,B,
8.9,0.147,0.775,0.225,0,,0,0,,0,0,,0,992.456,2.46537e+06,,0,992.456,
485.3,0.507,,,,,0.001,0.001,,,,,0.001,992.457,2.46537e+06,
986.6,0.662,,,,,0.002,0.002,,,,,0.002,992.458,2.46537e+06,
1490.6,0.814,,,,,0.003,0.003,,,,,0.003,992.459,2.46537e+06,
1987.8,0.949,,,,,0.004,0.004,,,,,0.004,992.46,2.46537e+06,
,,,,,,0.005,0.005,,,,,0.005,992.461,2.46537e+06,
,,,,,,0.006,0.006,,,,,0.006,992.462,2.46537e+06,
,,,,,,0.007,0.007,,,,,0.007,992.463,2.46537e+06,
,,,,,,0.008,0.008,,,,,0.008,992.464,2.46537e+06,
,,,,,,0.009,0.009,,,,,0.009,992.465,2.46537e+06,
,,,,,,0.01,0.01,,,,,0.01,992.466,2.46537e+06,
,,,,,,0.011,0.011,,,,,0.011,992.467,2.46537e+06,
,,,,,,0.012,0.012,,,,,0.012,992.468,2.46537e+06,
,,,,,,0.013,0.013,,,,,0.013,992.469,2.46537e+06,
,,,,,,0.014,0.014,,,,,0.014,992.47,2.46537e+06,
,,,,,,0.015,0.015,,,,,0.015,992.471,2.46537e+06,
,,,,,,0.016,0.016,,,,,0.016,992.472,2.46537e+06,
,,,,,,0.017,0.017,,,,,0.017,992.473,2.46537e+06,
,,,,,,0.018,0.018,,,,,0.018,992.474,2.46537e+06,
,,,,,,0.019,0.019,,,,,0.019,992.475,2.46537e+06,
,,,,,,0.02,0.02,,,,,0.02,992.476,2.46537e+06,
,,,,,,0.021,0.021,,,,,0.021,992.477,2.46537e+06,
,,,,,,0.022,0.022,,,,,0.022,992.478,2.46537e+06,
,,,,,,0.023,0.023,,,,,0.023,992.479,2.46537e+06,
,,,,,,0.024,0.024,,,,,0.024,992.48,2.46537e+06,
,,,,,,0.025,0.025,,,,,0.025,992.481,2.46537e+06,
,,,,,,0.026,0.026,,,,,0.026,992.482,2.46537e+06,
,,,,,,0.027,0.027,,,,,0.027,992.483,2.46537e+06,
,,,,,,0.028,0.028,,,,,0.028,992.484,2.46537e+06,
,,,,,,0.029,0.029,,,,,0.029,992.485,2.46537e+06,
,,,,,,0.03,0.03,,,,,0.03,992.486,2.46537e+06,
